track_id,track_name,artists,track_genre,danceability,energy,acousticness,instrumentalness,valence,tempo,popularity
5uRG10f2RQ4SHHg9YWHjYG,Dominator - Frank De Wulf Extended Mix,Human Resource;Frank De Wulf,happy,0.821,0.741,0.000831,0.727,0.246,126.861,16
67w1cb9ESAnCGJkC9hW2nO,I Won't See You Tonight Part 1,Avenged Sevenfold,metal,0.4,0.719,0.000451,0.00581,0.101,129.505,55
3EaxenS8sXYOyntQwTEYMw,Dead V,Nightcall;Dreamhour,dubstep,0.198,0.477,0.0501,0.00987,0.0948,94.939,41
1PfLmjg83VihYZJtVQk1bX,You Never Know,tyDi;Electric Polar Bears;neverwaves,progressive-house,0.621,0.955,0.0871,0.00326,0.424,126.966,57
4hFjUsE7zmtCk8SFUtm6VQ,El Charro Viejo,Joan Sebastian,r-n-b,0.57,0.532,0.476,0.000633,0.886,96.705,45
1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Deftones,metal,0.443,0.781,1.33e-05,0.205,0.372,71.841,76
6cIYjXRwQwKnZas3JE3DFT,Scythe Master,Four Tet,electronic,0.644,0.815,0.00854,0.845,0.494,129.998,4
69d9Rusw6W1cZyat1l96tO,On The Street Where You Live,Nat King Cole,jazz,0.369,0.421,0.61,0.0,0.326,71.923,1
6VGNzYErt08Rai78mLkIzI,Domino,Oxia,minimal-techno,0.785,0.69,0.00291,0.907,0.215,128.879,52
6ZDqMzzcX8w2RaAWY6JHGN,La llaga,Almafuerte,heavy-metal,0.555,0.948,0.00836,0.0,0.815,146.969,23
0qkdE1C0ufnUISKwhg8Wh6,What If I Never Get Over You,Lady A,country,0.576,0.724,0.016,0.0,0.34,93.029,64
6CILZpTzqxKTBxplMMzfKO,Under a Vibes,Kyodi;Weekday,j-dance,0.631,0.632,0.257,0.0,0.4,100.039,20
6jTZGXH1cOQM3jhh07ZE1y,Down By The Bay,Raffi,children,0.562,0.144,0.455,0.0,0.869,204.418,61
1B7GdW07UqOJzgZDc8T3ec,Run Rudolph Run,Chuck Berry,blues,0.647,0.876,0.881,3.59e-05,0.949,151.925,0
0zqBZqm5czQ3A4EoSdKFHj,Man On The Moon,Alan Walker;Benjamin Ingrosso,electro,0.668,0.816,0.0557,1.02e-06,0.5,129.971,73
64UQLXFp7Gs189kF3myYiq,My Adidas,Run–D.M.C.,hardcore,0.819,0.773,0.000598,2.79e-06,0.756,95.382,32
6RmEfog9mkYv5J4w97U2S7,Bora Vocal,Rone,electronic,0.714,0.609,0.679,0.521,0.151,124.991,2
2tZUOYK2y7WNhArsa3oxUn,Shake and Move,Patty Shukla,children,0.795,0.511,0.298,0.0,0.113,119.908,46
2j1fFjWHCI9KJSwcuYAOyF,Spring Day,BTS,k-pop,0.539,0.846,0.00631,1.71e-06,0.462,106.994,76
06qPS9C31XGitZ6kzs1qkK,Expecting More From Ratty,Scooter,happy,0.654,0.974,0.0101,0.202,0.605,143.013,17
2cCvJe91VvU71UbOuBdrx1,Jag går runt i solen - Lassemans altan,Arvingarna,swedish,0.795,0.898,0.13,0.0,0.974,122.988,38
3NHMcWKPWJrBgbrHFtOoXK,Infinite Beauty,Darko US,death-metal,0.445,0.927,0.00127,0.297,0.0786,92.997,48
2sZ0uw5ZgibFVCRWmpWBRK,Odyssey to Anyoona - Wehbba Remix,Jam & Spoon;Wehbba,techno,0.516,0.925,0.00104,0.861,0.0368,132.013,35
57JCZANsYmlLC0BVUsrbEr,Invisible Palette,Obie Hans,study,0.569,0.149,0.84,0.889,0.359,118.493,33
1gJA27xiMdENwoAVN7kMlo,My Only One (No Hay Nadie Más),Sebastian Yatra;Isabela Merced,reggae,0.727,0.526,0.693,0.0,0.681,105.086,66
01x0v6Dn1SYMNCskYWGuAa,Little Saint Nick - Spotify Singles Holiday,Surfaces,soul,0.592,0.664,0.0126,1.06e-05,0.711,144.076,0
2xdIHrH1a0IuThQTbwpzmc,Popotitos (Bonie Moroni),Los Teen Tops,rock-n-roll,0.588,0.512,0.739,3.02e-05,0.92,140.257,34
45TqppkuQzkufRylqNYZEy,Different Ways,Altero,french,0.662,0.509,0.346,0.00612,0.326,105.018,56
744mubICN4kiGxVJcOJmyQ,All I Need,Kid Travis,chill,0.747,0.514,0.0435,5.93e-05,0.392,97.495,52
1qHFwPyMr2ZQwoVQrlucjF,Devotion - Suduaya Remix,Liquid Soul;Suduaya,trance,0.464,0.855,0.0301,0.918,0.157,134.958,39
4Mi13CyZHas82GRNnOJSlS,Leguisamo Solo,Carlos Gardel,tango,0.676,0.384,0.991,0.000409,0.845,143.235,22
5y0Ea7N6qh5ov0Y4WGIfDX,As It Was - Piano Version,Philip,piano,0.4,0.136,0.982,0.918,0.495,72.424,41
1URWWcYSdpocA3RRlvtMDD,bamcopy+,frek!,study,0.588,0.361,0.968,0.941,0.462,79.969,23
1o4Pf2GIMDCD7ifIM2yI77,Last to Know,Three Days Grace,grunge,0.465,0.456,0.554,0.0,0.293,138.78,56
4MUqlINdPK2nTROafnpB4Z,Conmigo,Nico Rengifo,reggaeton,0.729,0.692,0.135,0.0,0.57,95.039,43
27UEFsjrnWcBjEk3RIY8ux,Different Way - Murdock's Every Man Do His Jungle Mix,Murdock;Errol Dunkley,drum-and-bass,0.557,0.898,0.0273,0.000103,0.482,171.99,16
2GD9B5PyfHtzcZOh3YXxdd,Running Away - Instrumental,Kinobe,trip-hop,0.53,0.583,0.105,0.811,0.534,75.01,17
4P1mEI6IhsSyEMbpArFuMp,Just A Closer Walk With Thee,George Jones,honky-tonk,0.296,0.465,0.652,3.88e-06,0.49,205.466,26
5nnuUCywXAfV5giJrNe2hd,No Hurry Time,Logistics,drum-and-bass,0.485,0.963,0.00131,0.826,0.423,174.047,18
1qXJtdNOWUC68Uha0ZOkkp,Monster Breeze,Special M;Marambá,trance,0.611,0.873,0.00601,0.458,0.0284,180.012,35
7eR5i0UNKTG57MMLZJpeB6,A Festa Do Santo Reis,Tim Maia,mpb,0.565,0.831,0.125,0.0,0.839,138.301,41
5j4kHNz5syQBR9Jfv3hwbb,Para Que No Caigas,Ricardo Iorio,heavy-metal,0.334,0.975,0.153,0.0522,0.241,145.328,22
1a7ZHtzNCTPuJkStK8WJbq,Rock and Roll,The Velvet Underground,alt-rock,0.494,0.738,0.00394,3.05e-06,0.735,132.496,0
2NWcGJx6gY1Z3SJJ646ycZ,Prologue - Japanese version,Miyuki Tsurugi;Sumire Morohoshi,disney,0.161,0.194,0.896,0.0245,0.102,86.747,24
5cLepYKVvnwoW0CflglNui,"The Virginia Company (Reprise) - From ""Pocahontas""/Soundtrack Version",Chorus - Pocahontas;Mel Gibson,disney,0.4,0.212,0.776,5.37e-06,0.597,181.803,23
0Uy1VmHJOqQlEkSyYfs5mO,Hey You - Live,Pink Floyd,psych-rock,0.315,0.405,0.239,0.000667,0.215,111.411,46
6T1TompuJnWs8299wj9Zpm,I Want An Alien For Christmas,Fountains Of Wayne,alt-rock,0.479,0.802,0.0117,0.0,0.625,148.658,0
2GqmufsIytFAXE9sxz4m4S,Loka Loka,J Alvarez;Sak Luke;DJ Valdi,latin,0.775,0.794,0.162,0.0,0.84,94.018,0
6AmhUIvNyevwaoy2D73OxJ,Sleep You Little Videyoung,Henrik Janson,guitar,0.546,0.0973,0.955,0.914,0.191,175.938,49
6lPQItGuSC8yAAAwVyFsH4,Sweetest Dream,Philip Wesley,new-age,0.341,0.0412,0.964,0.906,0.148,63.49,21
5xe7XqSMdyKRDXPvD42B3T,Pig In A Pen,Old & In The Way,bluegrass,0.474,0.536,0.628,0.0502,0.808,132.374,23
6QLspHLCLftSGPa6vNzKuo,In The Army Now,Status Quo,blues,0.686,0.722,0.101,3.37e-06,0.904,104.665,65
700D6C7VLoFuEuv1oDbd7A,Don't You Want Me,The Human League,synth-pop,0.744,0.686,0.101,0.0,0.894,117.483,0
1hWVzgaOI399QZX8bSDPi7,Seu BB Te Ama (Ao Vivo No Casa Filtr),Os Barões Da Pisadinha,forro,0.718,0.852,0.662,0.0,0.968,160.008,46
32bqxZEJRJObeNyc8bEiPt,Heavy (feat. Kiiara),Linkin Park;Kiiara,grunge,0.59,0.671,0.0484,0.0,0.438,149.982,50
23ZMKlQGiMebjuPWEcf7UP,One Millionth Happy Customer,The Cassandra Complex,industrial,0.497,0.691,0.0086,0.00611,0.0956,120.505,20
3DKI4ZKPLQb1Pk2uTR1zR0,Rose Of Arimathea,Hans Zimmer;Richard Harvey,german,0.0669,0.021,0.922,0.903,0.0363,74.952,12
1aZwqRn7uItXDwUXemABBc,21 Reasons,Nathan Dawe;Ella Henderson,house,0.621,0.785,0.0165,5.92e-06,0.779,123.96,1
5dP3ddhnyTChXznrPEB3Ry,Rubias De New York,Carlos Gardel,tango,0.561,0.271,0.995,0.034,0.73,97.22,27
5alsQFFPVtw42DY6UoHAfP,Muñeco de Papel,La Misma Gente,salsa,0.578,0.573,0.752,0.00111,0.939,89.226,30
1s7UFV247I23X57NQFEVpl,Dekho Dekho,Saicharan;Ritesh G Rao;Chiranjeevi;Salman Khan,indie,0.638,0.968,0.744,0.00205,0.476,175.449,17
08QN1e5ou2ANfx9AhB88nw,Real As It Gets,Lil Baby;EST Gee,hip-hop,0.779,0.705,0.00471,0.0,0.196,140.005,8
6O8BTaPTVtqR4OxtQeoCgp,lift you up (someone else),gavn!,sad,0.562,0.321,0.877,4.47e-06,0.218,126.04,51
6vpAnhfGC42sQ6KfO7qPZ7,Shakuhaji Tales - Native Mix,Kamal,new-age,0.665,0.47,0.00646,0.36,0.567,140.434,20
49hAL0xPGPpjnshjQA22tq,Goudou,H Magnum,french,0.709,0.697,0.427,0.00427,0.603,189.79,55
4znltrmEJkEFZfZZHvjEr0,Analoog,Dither;D-Fence,idm,0.561,0.995,0.102,0.0,0.0864,179.989,20
10vntsDhfvE8NtalR8k1Bm,ily (i love you baby),Surf Mesa;Emilee,house,0.667,0.799,0.0589,0.0119,0.288,112.054,0
12kqfVmygQLCrwx6ldfYMH,"The Secret Wedding - Love Theme From ""Braveheart""",David Arkenstone,new-age,0.101,0.179,0.962,0.895,0.0777,65.494,42
3pzBD8BVdrv7VJ7glRYshl,"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,0.364,0.0592,0.978,0.0,0.185,123.789,51
2k07yELPvHZEqwdRzROUpc,Losing Ice,Hans Zimmer;Adam Lukas;James Everingham;AURORA,german,0.0898,0.232,0.743,0.943,0.0345,85.811,29
3jlE9uLs8cGPyBizII7iDf,Bushpig,Deekline & Wizard,breakbeat,0.649,0.863,0.000633,0.398,0.926,137.086,17
2BPhDwy0B6J0NUfRQvpDME,Hand Gestures - MAACHINEN Remix,Noisia;Joe Seven;MAACHINEN,breakbeat,0.761,0.605,0.0229,0.834,0.207,171.922,28
4kDJ3wToUoZxnCgHeFrSPI,Tartarian Winds,Necrophobic,black-metal,0.366,0.88,2.92e-06,0.249,0.251,109.97,18
1AuVNrzAmDnfgyYId0fve1,White Christmas,Leonardo Holmes,disney,0.371,0.0167,0.983,0.945,0.244,73.938,27
5mhWD3cDX9JTP0ukiEzNWf,Santeria,Sublime,punk,0.665,0.751,0.0209,5.16e-06,0.58,90.376,1
09dwCB0a9GrvSZloCCXqq3,Merry Christmas,Bryan Adams,rock,0.683,0.511,0.406,0.000197,0.598,109.991,0
7JycS8KTsWmGkEKV2qQckL,Serrado (Ao Vivo),Djavan,mpb,0.568,0.735,0.762,0.000682,0.539,98.63,42
13CWjdINSlNUJkoL8XW2ri,Berangkat,Boys n Root,ska,0.786,0.731,0.225,2.2e-06,0.929,122.043,34
1oCHw7qebbQshiMLm8AxE7,Make It To Christmas,Alessia Cara,electro,0.535,0.522,0.131,0.0,0.305,77.054,0
0doBBBGIPsA0rtRQCqQewB,The Immortal - 2009 Version,Arch Enemy,death-metal,0.171,0.969,5.56e-06,0.13,0.352,183.496,22
6AN0bkQqvfxyLJrnm2a7Ok,Lucid Dream,Oatmello,chill,0.801,0.335,0.73,0.737,0.0388,77.998,53
1wxawt7KhcgYxCbmNdjSRu,Cuando Llora Mi Guitarra,Sandra Luna,tango,0.558,0.65,0.853,1.18e-05,0.755,156.41,27
3H4jzLMUrdL07Bmi0HLP8t,Happy New Year,LOVA,swedish,0.625,0.274,0.834,0.0,0.081,134.9,0
1wWwIwO2GdnDfvUywsAJhl,Sentinela - Ao Vivo,Art Popular,samba,0.467,0.87,0.313,7.54e-05,0.896,87.871,39
4qo4iXXXOBzGEozUQ6CAfQ,Volvió Una Noche,Jorge Falcón,tango,0.421,0.445,0.758,0.0,0.356,112.16,19
62K8BiRg2aZgFPvpnBE2o1,Te Lo Advertí,Ecko,latino,0.727,0.597,0.0712,0.0,0.376,100.994,0
15SsZje3RFp6tsO6H7TxFd,Honey Kiss (feat. Anika),Michael Wendler;Anika,party,0.733,0.918,0.18,2.28e-05,0.708,134.926,28
58hEBlMI11W93uguhqcExc,Wild Cat,Gene Vincent,rockabilly,0.64,0.487,0.546,0.0,0.907,117.534,24
23eCV7nhzFYsm5Ws2E3EVv,Becoming Soil,His Hero Is Gone,grindcore,0.229,0.931,0.000462,0.734,0.589,141.764,20
3sOTrhVom7qDoKp0nnwQEh,The Hokey Cokey,The Jamborees,kids,0.773,0.423,0.647,0.0,0.744,122.76,10
7sn0OyaKn1XKx18JjUZkSw,Propaganda,DJ Snake,electronic,0.653,0.928,0.00213,0.601,0.239,150.025,51
34hg27mKsLglOhcFtCuuB1,Cariño,Los Baby's,rock-n-roll,0.698,0.27,0.393,0.0,0.573,110.585,29
0sPccB6KhTPnViCM0oGktV,Xenophobia,disrupt,grindcore,0.267,0.997,1.7e-06,0.0088,0.151,175.047,21
3JH39OZox97qAukh5MM96L,Aunque Lo Dudes,Lalo Rodriguez,salsa,0.698,0.686,0.248,1.68e-05,0.828,90.159,33
4O9ICXbrUTAVR5kkx6xANJ,X Gon' Give It To Ya,DMX,hardcore,0.761,0.899,0.0137,0.0,0.673,95.021,55
384txiSqJA9XFLWWLRBhO7,At My Worst,Pink Sweat$,chill,0.813,0.415,0.777,0.0,0.667,91.921,0
0l6b6fXyv5BHHoJizlq2De,Zombie,Mon Laferte,alternative,0.727,0.468,0.69,0.0148,0.346,116.823,0
0bP9pfVp7GGfisiEEQKsIS,Amor Sin Precio,Shamanes Crew,dancehall,0.603,0.854,0.374,2.31e-06,0.667,176.113,34
5oXN3Iem0PAcBVSzE6i68b,TOO MUCH,Chronic Law;ATTOMATIC RECORDS;DANSKY RECORDS,j-dance,0.728,0.689,0.233,0.0,0.338,95.711,21
6twvFrIoIINH8UW8EB8OnU,No Stopping Us,Jason Mraz,acoustic,0.646,0.836,0.301,3.23e-05,0.727,105.991,19
1tZC1ktebdhQSlhnFSetLk,Last Thought (feat. MKLA),Sonny Fodera;Vintage Culture;MKLA,deep-house,0.711,0.656,0.00762,0.398,0.0914,124.005,53
0voYwjeuMfvXlF76oesZKu,"Here, Right Now",Joshua Radin,acoustic,0.496,0.391,0.826,0.0126,0.492,108.868,56
3y2kWqVwRjwU49sbz5QGRD,Astronaut,Simple Plan;Julian Emery,punk-rock,0.456,0.879,0.00197,0.0,0.536,148.131,54
0rZr4lng9DfnKNrXPNDWXZ,New York - Original Mix,Stanton Warriors,breakbeat,0.611,0.806,0.0631,0.394,0.512,130.013,19
1qAf32OMadEU2tBBKigIbB,La Octava Maravilla,Massacre,punk-rock,0.289,0.837,0.00671,2.59e-05,0.24,175.965,41
78iMIaSjeVlUoNa7rehPOU,Black Gives Way To Blue,Alice In Chains,grunge,0.205,0.331,0.822,0.000695,0.113,179.982,49
0zEgII9p4oF7pqF9ozPgTH,Bubbles - Remastered,Mpirgkel,groove,0.71,0.576,0.0857,5.95e-06,0.0782,104.966,37
5d1IthC1D1CaajaQ0Vh8s3,Rani,MALFNKTION,electronic,0.73,0.533,0.616,0.846,0.556,106.021,35
7KDuXJKsd2Xp9fKWnbV81I,Bebê Tubarão Fantasma,Pinkfong,children,0.926,0.691,0.468,0.0,0.664,119.902,0
2IybsLr0giIcD1UDqiwjeL,Sólo Le Pido a Dios - En Directo,Mercedes Sosa;León Gieco,folk,0.467,0.724,0.0179,1.29e-05,0.487,78.578,0
4Kcc3eZVMFUaNG6rWxoazW,Quase Nada,Zeca Baleiro,mpb,0.582,0.698,0.275,9.76e-05,0.81,89.989,39
7kSaXrHANOFv8iXgh2gvgA,The Folks Who Live on the Hill - Live,Brad Mehldau,jazz,0.422,0.0793,0.958,0.878,0.119,139.312,42
6hExOufDzTbiwGosc3kIGW,"Mrs Darcy - From ""Pride & Prejudice"" Soundtrack",Dario Marianelli;English Chamber Orchestra;Benjamin Wallfisch,ambient,0.214,0.0733,0.944,0.885,0.039,137.764,53
7ma2fbKDEvJeGJAx0YedAs,Turn It Up (Original Mix) - Extended Mix,The Prophet,happy,0.5,0.915,0.0022,0.924,0.0778,94.893,0
5lAK7M3ra51XQs3Pep5EB7,Beastman (Traumatize Remix),Ram Trilogy;Traumatize,drum-and-bass,0.554,0.97,0.0495,0.371,0.6,173.032,19
0dnRlO7IDzbN9ixVld7hz6,Pills,The Perishers,acoustic,0.543,0.288,0.667,0.0,0.293,95.435,51
5UiFhQAqSCvdpBaoqJ5HVX,It Wasn't Me,Shaggy;Ricardo Ducent,reggae,0.851,0.621,0.0545,0.0,0.691,94.739,0
4sy8yNumBh9S2LgoFZSQGP,Chemistry Class,Elvis Costello & The Attractions,power-pop,0.681,0.557,0.227,0.00111,0.796,111.38,21
5EL8He4J2hrTWl9rxbE3DY,El Maestro - En Vivo,Babasónicos,alt-rock,0.65,0.915,0.446,0.0,0.885,112.028,44
4Zuei1UAP5pB5ovra9dnnp,Khwaja Mere Khwaja,A.R. Rahman,pop-film,0.565,0.55,0.239,0.0,0.26,122.06,56
5P7P56z3BWvsQDh9MrEwaW,La Dama,KAROL G;Cosculluela,reggae,0.844,0.781,0.122,0.000154,0.734,100.01,1
5tsAOP03wpq2WehkxrAakt,Ships Sail Away,Watchhouse,bluegrass,0.42,0.235,0.866,0.127,0.196,118.217,24
7aBRoWtp9jsZFxwml1LfeG,Pull Up,Koffee,dancehall,0.81,0.604,0.316,0.0514,0.646,102.937,57
4RMURwDMQR8ppYYnR0Jdiz,Debede,Sumo,metal,0.704,0.773,0.0238,9.82e-05,0.791,114.714,43
6UXD3S5AuvfXn81Q1f5gX3,Under,Kelpe,idm,0.605,0.117,0.868,0.00801,0.406,150.458,11
769MpHgcEQ4Tai30fsKw6t,Hey Judas,Ulterior Motive;DRS,drum-and-bass,0.686,0.914,0.000848,0.0523,0.662,172.037,20
69sqgSNCFIH5fdYEmhKfV2,Rote,Human Remains,grindcore,0.318,0.849,2.85e-05,0.0251,0.222,141.374,12
1lYnLyAvbQqxD4OyTpITMR,Gracias y Amor Ausente - En Vivo,Josimar y Su Yambú,salsa,0.62,0.852,0.38,0.0,0.68,93.533,31
77chvdp4uwNOZwLGtNE2jk,Yangın,FRO,turkish,0.565,0.676,0.277,1.56e-06,0.188,66.44,40
5tqNWWiySiABLrGAvSWsO5,Is It Just Me? (feat. Charlie Puth),Sasha Alex Sloan;Charlie Puth,electro,0.682,0.363,0.699,3e-05,0.203,94.978,66
50rPuH2ycZ8TqREI6gOzIW,Camisa do Brasil,MC Meno K;DJ Gbeats,funk,0.879,0.64,0.206,0.0,0.626,130.197,45
35zsJX3tlRJPgxecJdwnCt,Our House (2009 - Remaster),Madness,ska,0.525,0.796,0.0275,3.86e-06,0.733,121.36,20
3x8pMkDfcUYtCEHnpLBbad,Crying Over You - Call Super Remix,Mr. Fingers;Call Super,chicago-house,0.781,0.545,0.0159,0.826,0.564,110.021,6
5dWKNOA1QWUrD8ztxjuwxF,Rebel Baby - Original Mix,Outsiders,hardstyle,0.607,0.913,0.189,0.332,0.464,75.045,21
6L3GBNiAHSK77OfbDyo9g7,"Christmas Medley: Jingle Bells Rock / Let It Snow, Let It Snow, Let It Snow / It's The Most Wonderful Time Of The Year",Il Volo,opera,0.427,0.587,0.642,0.0,0.579,130.144,0
3wyxQsKqIesrKkca3nGMWJ,Águas de Março,Orquestra Brasileira de Música Jamaicana,afrobeat,0.851,0.498,0.741,0.888,0.896,129.1,20
3vIa853jAJuNTdp6ZzPkON,Una Nota,J Balvin;Sech,latin,0.662,0.788,0.0191,0.0,0.711,179.876,2
0msEdOBwpjBS033li805xe,2 Skizze fur Computer und Klavierklange II,Kiawasch Sahebnassagh,iranian,0.394,0.291,0.834,0.64,0.313,75.631,0
3aP0hGWdMrEPq38XB5mKGy,Black And White Rag,Winifred Atwell,honky-tonk,0.637,0.612,0.464,0.869,0.903,119.823,18
0HdOiqUyOvIKyMwDRcW4vh,Kızgınım,Melek Mosso,turkish,0.544,0.353,0.454,5.98e-06,0.264,77.042,39
2i5wxy3gboGHwDaFPVHGUI,Go Home,Cidade Verde Sounds,dub,0.676,0.43,0.463,0.0,0.526,79.105,27
0v38ifPJbCTWzSewvGkYP1,Como Le Hago Yo,Dash;Jairo Vera;Basty Corvalan;jk.antony;robertvndres;Tokito Meneses,reggaeton,0.871,0.571,0.00724,8.14e-06,0.53,120.019,40
6k0o7pOByFAi1LVqE0plZA,Streets of Where I'm From,Old 97's,power-pop,0.489,0.759,0.0105,0.0,0.682,149.02,22
4WCywozuuSXGl3CscRHVD5,Só Tu és Santo / Pra Onde Eu Irei? / É Tudo Sobre Você - Ao Vivo,Dunamis Music;Rapha Gonçalves;MORADA,brazil,0.246,0.84,0.127,0.0,0.14,136.73,45
2nekCvC9XRXQckWNnkIp2l,Harvest Moon,Neil Young,singer-songwriter,0.645,0.321,0.521,0.000186,0.427,112.938,68
7z2M7DsEjZjwXBkWG3zd21,我懷念的,Stefanie Sun,mandopop,0.434,0.391,0.755,0.0,0.283,139.972,58
19OGiH6XKPY08VxJLBNAcf,Синий платочек,Klavdiya Shulzhenko;Юрий Силантьев;Эстрадно-симфонический оркестр Всесоюзного радио и Центрального телевидения,romance,0.401,0.323,0.79,0.0,0.487,78.538,8
7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,Bob Marley & The Wailers,reggae,0.929,0.463,0.142,5.26e-06,0.757,124.084,72
5l3azn9twG7ayHoH0qAFGF,Try Losing One,Tyler Braden,country,0.455,0.4,0.546,0.0,0.103,139.828,0
25FVKRD6XUowfcii9f4xOB,A Porta,Fredy Miller,gospel,0.475,0.515,0.00404,0.000369,0.139,131.969,41
18HnCeaGjRjCyhqrBG2xmR,Embalming The Masses,Rose Funeral,black-metal,0.257,0.899,7.44e-06,0.684,0.278,110.944,20
63NufhQ4F55bGZhT3l4Q6G,Empire of Bone,Dropdead,grindcore,0.284,0.995,5.1e-06,0.995,0.0845,121.52,18
5kCdc14ItHSF6N6rI7wGSX,Bloom,Phaxe;Querox,trance,0.727,0.853,0.00298,0.895,0.194,136.997,44
5DUjD9Q2gtP0YmmxfSueHv,Projections,BCee;Logistics;Becca Jane Grey,drum-and-bass,0.561,0.866,0.000853,0.84,0.247,174.067,16
3YBE8gY80UpnmFzYm3uJuc,Malevaje,Adriana Varela,tango,0.656,0.294,0.859,6.22e-05,0.53,111.967,16
6k951kaRfuHowR3Ww3z1ij,Av längtan till dig,Åsa Jinder;Cajsa Stina Åkerström,swedish,0.541,0.193,0.821,0.0,0.533,117.47,35
2JmSLEqFPhIeeIOuxOYucI,Fiyakalı Yok Oluşlar,Bossy,turkish,0.585,0.602,0.212,2.68e-05,0.142,180.027,38
6PcEmYKixWJV1kwoOGEv04,RATA-TATA,Royal Republic,garage,0.679,0.559,0.00142,0.00113,0.886,134.048,42
4NwFkBUg8ZTGfqZCYsXSCn,Winter Wonderland,Rod Stewart;Michael Bublé,rock,0.684,0.491,0.71,0.0,0.4,117.916,0
0jb8dBj7ILjgev8qt0pWrT,Unleash The Fire,Sound Rush;Zatox,hardstyle,0.427,0.881,0.0182,0.0,0.291,154.998,52
6Jfd9OQNmtspaEGLI5R5kr,robbery,benny mayne,sad,0.546,0.547,0.467,0.00148,0.253,75.385,47
1f7rOxHBGgpRZFvWptFZCz,Yira-Yira,Carlos Gardel,tango,0.712,0.155,0.994,0.63,0.478,122.587,16
3lj59hy6FrRDyYNo8Onuud,Devil,Barren Gates,edm,0.507,0.864,0.343,2.57e-05,0.41,150.075,66
5CZo46sgJ2Mh3ZYAOymapH,Mundo Paralelo - Ao Vivo,Matheus & Kauan;Jorge & Mateus,sertanejo,0.575,0.845,0.301,0.0,0.557,124.794,46
7yLSvkBAxjw6RH9hflGVGN,Life Is Sweet,The Chemical Brothers,breakbeat,0.716,0.606,0.00042,0.855,0.483,124.9,11
3Ij4ZXKvJ8W6mDUAisInHb,三日月の背中,NMB48,j-idol,0.584,0.999,0.0257,0.0,0.419,133.984,22
0Kirwy3q8wJ7vMC5tujb88,ファントムヴァイブレーション,Kyuso Nekokami,j-rock,0.587,0.974,0.00458,0.0,0.802,96.052,31
2jrtlEsTbL8g4aGbOnCyMb,Respeita Januário,Luiz Gonzaga,forro,0.765,0.501,0.82,0.0,0.746,84.604,39
7LDhkcHOeFJkrJQkhiOuqY,Hop Little Bunnies,Toddler Fun Learning,british,0.773,0.41,0.862,0.0,0.455,112.098,54
1xXhmlLGiXcm5tXvw41Hpt,abcdefu,GAYLE,alternative,0.695,0.54,0.299,0.0,0.415,121.932,0
66WHHa2c6evCPVBvlblI2D,Confessions,MYRNE;Cozi Zuehlsdorff,dubstep,0.561,0.942,0.0516,4.95e-06,0.55,90.974,43
2TpAQv8el546kNSoS0Iknt,Felek Çakmağını Üstüme Çaktı,Selda Bağcan,psych-rock,0.506,0.28,0.835,9.97e-06,0.567,132.991,30
0FBQ4NrrHUbR9kus7rzrOj,Dil Diyan Gallan,Atif Aslam,pop-film,0.717,0.64,0.565,0.00139,0.485,105.021,64
2cD62urxisvtvwWOSIe3Gv,Caroline,Raça Negra,pagode,0.706,0.525,0.682,0.017,0.947,124.916,43
43KdfKR1Yx1dbHlpr7K2ZQ,The Blackening,AIRMANN,club,0.703,0.65,0.00129,0.843,0.471,111.991,41
70FfytITXJOz0s2xY3rOzz,Weightless Part 3,Marconi Union,ambient,0.0746,0.156,0.863,0.919,0.0463,80.494,56
4UJBhyT0ePoYkj1qQPgSoK,Yeah the Boys,Hype Duo,comedy,0.692,0.769,0.348,0.0,0.898,148.07,35
4NPIkDt08kLz70gHOrO5uU,"What's up, people?!",MAXIMUM THE HORMONE,metalcore,0.385,0.976,0.0329,0.00767,0.206,160.977,60
17ExHVQYfJBlTSnbidz0LQ,I Am Damnation,Bleed From Within,death-metal,0.476,0.966,0.000662,0.000212,0.227,92.506,49
2GMmZu2M9gemkEX6bMZ1iL,Buddy I Got You,Eva Eastwood & The Major Keys,rockabilly,0.438,0.863,0.715,0.0,0.96,187.791,31
0KeeKjwx7JqeHlQjXnHpL9,SALÚ,Francisca Valenzuela,electronic,0.706,0.868,0.00358,0.0,0.767,129.975,39
69UTmQOhqIRoGcTWFUidSZ,Ready For You (feat. Celeste),Black Coffee;Celeste,deep-house,0.648,0.672,0.232,0.113,0.178,99.992,54
1SM69s2nMta80sRQ22gDvQ,Santa Claus Is Coming To Town,The Jackson 5,soul,0.691,0.776,0.458,1.68e-05,0.961,146.861,0
25ndwd0OLtkQLkFBaS9RjT,Violets,Josh Golden,sad,0.572,0.631,0.638,0.0,0.546,95.09,59
6ij2esJs8ns252aEnF3nLN,Linda Demais,Os Barões Da Pisadinha,forro,0.65,0.862,0.586,0.000208,0.962,172.053,41
1Cg996NXykZM9G2G5VPnQO,Let Me In,Beatsteaks,punk-rock,0.406,0.937,0.000554,1.57e-05,0.257,178.04,35
